time,water_level
9/12/2002 0:00,5718.31
9/13/2002 0:00,5718.01
9/14/2002 0:00,5717.72
9/15/2002 0:00,5717.41
9/16/2002 0:00,5717.1
9/17/2002 0:00,5716.85
9/18/2002 0:00,5716.54
9/19/2002 0:00,5716.23
9/20/2002 0:00,5715.93
9/21/2002 0:00,5715.62
9/22/2002 0:00,5715.32
9/23/2002 0:00,5715
9/24/2002 0:00,5714.69
9/25/2002 0:00,5714.11
9/26/2002 0:00,5714.06
9/27/2002 0:00,5713.73
9/28/2002 0:00,5713.42
9/29/2002 0:00,5713.09
9/30/2002 0:00,5712.77
10/1/2002 0:00,5712.44
10/2/2002 0:00,5712.12
10/3/2002 0:00,5711.79
10/4/2002 0:00,5711.49
10/5/2002 0:00,5711.17
10/6/2002 0:00,5710.85
10/7/2002 0:00,5710.53
10/8/2002 0:00,5710.22
10/9/2002 0:00,5709.88
10/10/2002 0:00,5709.53
10/11/2002 0:00,5709.16
10/12/2002 0:00,5708.81
10/13/2002 0:00,5708.45
10/14/2002 0:00,5708.08
10/15/2002 0:00,5707.7
10/16/2002 0:00,5707.31
10/17/2002 0:00,5706.91
10/18/2002 0:00,5706.53
10/19/2002 0:00,5706.14
10/20/2002 0:00,5705.75
10/21/2002 0:00,5705.36
10/22/2002 0:00,5704.95
10/23/2002 0:00,5704.53
10/24/2002 0:00,5704.13
10/25/2002 0:00,5703.71
10/26/2002 0:00,5703.28
10/27/2002 0:00,5702.84
10/28/2002 0:00,5702.41
10/29/2002 0:00,5701.96
10/30/2002 0:00,5701.51
10/31/2002 0:00,5701.06
11/1/2002 0:00,5700.6
11/2/2002 0:00,5700.12
11/3/2002 0:00,5699.67
11/4/2002 0:00,5699.2
11/5/2002 0:00,5699.2
11/6/2002 0:00,5698.23
11/7/2002 0:00,5697.96
11/8/2002 0:00,5698.12
11/9/2002 0:00,5698.94
11/10/2002 0:00,5698.94
11/11/2002 0:00,5699.12
11/12/2002 0:00,5699.02
11/13/2002 0:00,5698.96
11/14/2002 0:00,5698.6
11/17/2002 0:00,5696.83
11/18/2002 0:00,5696.36
11/19/2002 0:00,5696.19
11/20/2002 0:00,5696.22
11/21/2002 0:00,5696.34
11/22/2002 0:00,5696.49
11/23/2002 0:00,5696.66
11/24/2002 0:00,5696.81
11/25/2002 0:00,5696.94
11/26/2002 0:00,5697.02
11/27/2002 0:00,5697.11
11/28/2002 0:00,5697.16
11/29/2002 0:00,5697.18
11/30/2002 0:00,5697.18
12/1/2002 0:00,5697.21
12/2/2002 0:00,5697.23
12/3/2002 0:00,5697.23
12/4/2002 0:00,5697.37
12/5/2002 0:00,5697.45
12/6/2002 0:00,5697.56
12/7/2002 0:00,5697.63
12/8/2002 0:00,5697.67
12/9/2002 0:00,5697.72
12/10/2002 0:00,5697.8
12/11/2002 0:00,5697.88
12/12/2002 0:00,5697.95
12/13/2002 0:00,5698.05
12/16/2002 0:00,5701.05
12/19/2002 0:00,5701.86
12/20/2002 0:00,5702.16
12/21/2002 0:00,5701.67
12/22/2002 0:00,5701.03
12/23/2002 0:00,5699.94
12/24/2002 0:00,5698.77
12/25/2002 0:00,5697.59
12/26/2002 0:00,5696.41
12/27/2002 0:00,5696.16
12/28/2002 0:00,5696.38
12/29/2002 0:00,5696.82
12/30/2002 0:00,5696.96
12/31/2002 0:00,5697.06
1/1/2003 0:00,5696.98
1/2/2003 0:00,5696.99
1/3/2003 0:00,5696.98
1/4/2003 0:00,5696.95
1/5/2003 0:00,5696.89
1/6/2003 0:00,5696.82
1/7/2003 0:00,5696.74
1/8/2003 0:00,5696.66
1/9/2003 0:00,5696.62
1/10/2003 0:00,5696.57
1/11/2003 0:00,5696.55
1/12/2003 0:00,5696.49
1/13/2003 0:00,5696.43
1/14/2003 0:00,5696.35
1/15/2003 0:00,5696.26
1/16/2003 0:00,5696.14
1/17/2003 0:00,5696.04
1/18/2003 0:00,5695.96
1/19/2003 0:00,5695.87
1/20/2003 0:00,5695.79
1/21/2003 0:00,5695.74
1/22/2003 0:00,5695.72
1/23/2003 0:00,5695.9
1/24/2003 0:00,5697
1/25/2003 0:00,5697.65
1/26/2003 0:00,5698.16
1/27/2003 0:00,5698.58
1/28/2003 0:00,5699.45
1/29/2003 0:00,5699.83
1/30/2003 0:00,5699.92
1/31/2003 0:00,5699.93
2/1/2003 0:00,5699.99
2/2/2003 0:00,5700.12
2/3/2003 0:00,5700.08
2/5/2003 0:00,5700.33
2/6/2003 0:00,5700.61
2/7/2003 0:00,5700.87
2/8/2003 0:00,5701.06
2/9/2003 0:00,5701.27
2/10/2003 0:00,5701.47
2/11/2003 0:00,5701.69
2/12/2003 0:00,5701.9
2/13/2003 0:00,5701.93
2/14/2003 0:00,5702.01
2/15/2003 0:00,5702.08
2/17/2003 0:00,5702.23
2/18/2003 0:00,5702.23
2/19/2003 0:00,5702.21
2/20/2003 0:00,5702.2
2/21/2003 0:00,5702.18
2/22/2003 0:00,5702.16
2/23/2003 0:00,5702.13
2/24/2003 0:00,5702.12
2/25/2003 0:00,5702.1
2/26/2003 0:00,5702.05
2/27/2003 0:00,5702.02
2/28/2003 0:00,5701.97
3/1/2003 0:00,5701.93
3/2/2003 0:00,5701.87
3/3/2003 0:00,5701.82
3/4/2003 0:00,5701.76
3/5/2003 0:00,5701.77
3/6/2003 0:00,5701.77
3/7/2003 0:00,5701.81
3/8/2003 0:00,5701.87
3/9/2003 0:00,5701.94
3/10/2003 0:00,5702.03
3/11/2003 0:00,5702.17
3/12/2003 0:00,5702.38
3/13/2003 0:00,5702.75
3/14/2003 0:00,5703.43
3/15/2003 0:00,5704.35
3/16/2003 0:00,5705.31
3/17/2003 0:00,5705.31
3/18/2003 0:00,5706.22
3/19/2003 0:00,5706.64
3/20/2003 0:00,5707.12
3/21/2003 0:00,5707.27
3/22/2003 0:00,5707.55
3/23/2003 0:00,5707.79
3/24/2003 0:00,5708.39
3/25/2003 0:00,5708.38
3/26/2003 0:00,5708.12
3/27/2003 0:00,5709.05
3/28/2003 0:00,5709.04
3/29/2003 0:00,5708.76
3/30/2003 0:00,5708.76
3/31/2003 0:00,5708.16
4/1/2003 0:00,5708.03
4/2/2003 0:00,5708.1
4/3/2003 0:00,5708.07
4/4/2003 0:00,5708.23
4/5/2003 0:00,5708.31
4/6/2003 0:00,5708.37
4/7/2003 0:00,5708.37
4/8/2003 0:00,5708.38
4/9/2003 0:00,5708.51
4/10/2003 0:00,5708.69
4/11/2003 0:00,5708.92
4/12/2003 0:00,5709.25
4/13/2003 0:00,5709.64
4/14/2003 0:00,5709.89
4/15/2003 0:00,5710.06
4/16/2003 0:00,5710.25
4/17/2003 0:00,5710.58
4/18/2003 0:00,5710.95
4/19/2003 0:00,5711.26
4/20/2003 0:00,5711.57
4/21/2003 0:00,5711.92
4/22/2003 0:00,5712.26
4/23/2003 0:00,5712.55
4/24/2003 0:00,5712.85
4/25/2003 0:00,5713.22
4/26/2003 0:00,5713.58
4/29/2003 0:00,5714.48
4/30/2003 0:00,5714.71
5/1/2003 0:00,5714.91
5/2/2003 0:00,5715.09
5/3/2003 0:00,5715.34
5/4/2003 0:00,5715.72
5/5/2003 0:00,5716.07
5/6/2003 0:00,5716.4
5/7/2003 0:00,5716.7
5/8/2003 0:00,5717
5/9/2003 0:00,5717.27
5/10/2003 0:00,5717.48
5/11/2003 0:00,5717.69
5/12/2003 0:00,5717.94
5/13/2003 0:00,5718.34
5/14/2003 0:00,5718.92
5/15/2003 0:00,5719.74
5/16/2003 0:00,5720.65
5/17/2003 0:00,5721.26
5/18/2003 0:00,5722.11
5/19/2003 0:00,5722.79
5/20/2003 0:00,5723.42
5/21/2003 0:00,5724.15
5/22/2003 0:00,5725.04
5/23/2003 0:00,5726.09
5/24/2003 0:00,5727.44
5/25/2003 0:00,5728.77
5/26/2003 0:00,5729.82
5/27/2003 0:00,5730.84
5/28/2003 0:00,5732.01
5/29/2003 0:00,5733.27
5/30/2003 0:00,5734.52
5/31/2003 0:00,5735.51
6/1/2003 0:00,5736.32
6/2/2003 0:00,5737.06
6/3/2003 0:00,5737.8
6/4/2003 0:00,5738.5
6/5/2003 0:00,5739.2
6/6/2003 0:00,5739.8
6/7/2003 0:00,5740.35
6/8/2003 0:00,5740.97
6/9/2003 0:00,5741.06
6/10/2003 0:00,5741.93
6/11/2003 0:00,5742.12
6/12/2003 0:00,5742.24
6/13/2003 0:00,5742.28
6/14/2003 0:00,5742.27
6/15/2003 0:00,5742.25
6/16/2003 0:00,5742.2
6/17/2003 0:00,5742.17
6/18/2003 0:00,5742.21
6/19/2003 0:00,5742.21
6/20/2003 0:00,5742.12
6/21/2003 0:00,5742
6/22/2003 0:00,5741.87
6/23/2003 0:00,5741.75
6/24/2003 0:00,5741.61
6/25/2003 0:00,5741.47
6/26/2003 0:00,5741.34
6/27/2003 0:00,5741.3
6/28/2003 0:00,5741.3
6/29/2003 0:00,5741.33
6/30/2003 0:00,5741.32
7/1/2003 0:00,5741.29
7/2/2003 0:00,5741.26
7/3/2003 0:00,5741.2
7/4/2003 0:00,5741.16
7/5/2003 0:00,5741.08
7/6/2003 0:00,5741
7/7/2003 0:00,5740.92
7/8/2003 0:00,5740.81
7/9/2003 0:00,5740.71
7/10/2003 0:00,5740.6
7/11/2003 0:00,5740.48
7/12/2003 0:00,5740.33
7/13/2003 0:00,5740.2
7/14/2003 0:00,5740.03
7/15/2003 0:00,5739.87
7/16/2003 0:00,5739.68
7/17/2003 0:00,5739.5
7/18/2003 0:00,5739.32
7/19/2003 0:00,5739.13
7/20/2003 0:00,5738.94
7/21/2003 0:00,5738.76
7/22/2003 0:00,5738.55
7/23/2003 0:00,5738.32
7/29/2003 0:00,5737.38
7/30/2003 0:00,5737.3
7/31/2003 0:00,5737.21
8/1/2003 0:00,5737.16
8/2/2003 0:00,5737.12
8/3/2003 0:00,5737.04
8/4/2003 0:00,5736.96
8/5/2003 0:00,5736.86
8/6/2003 0:00,5736.75
8/7/2003 0:00,5736.65
8/8/2003 0:00,5736.51
8/9/2003 0:00,5736.35
8/10/2003 0:00,5736.2
8/11/2003 0:00,5736.05
8/12/2003 0:00,5735.91
8/13/2003 0:00,5735.69
8/14/2003 0:00,5735.46
8/15/2003 0:00,5735.22
8/16/2003 0:00,5734.98
8/17/2003 0:00,5734.75
8/18/2003 0:00,5734.51
8/19/2003 0:00,5734.26
8/20/2003 0:00,5734.02
8/21/2003 0:00,5733.76
8/22/2003 0:00,5733.72
8/23/2003 0:00,5733.72
8/24/2003 0:00,5733.39
8/25/2003 0:00,5733.19
8/26/2003 0:00,5733.01
8/27/2003 0:00,5732.84
8/28/2003 0:00,5732.64
8/29/2003 0:00,5732.36
8/30/2003 0:00,5732.01
8/31/2003 0:00,5731.68
9/1/2003 0:00,5731.34
9/2/2003 0:00,5731.01
9/3/2003 0:00,5730.67
9/4/2003 0:00,5730.28
9/5/2003 0:00,5729.91
9/6/2003 0:00,5729.5
9/7/2003 0:00,5729.08
9/8/2003 0:00,5728.67
9/9/2003 0:00,5728.19
9/10/2003 0:00,5727.71
9/16/2003 0:00,5725.05
9/17/2003 0:00,5724.55
9/18/2003 0:00,5724.08
9/19/2003 0:00,5723.6
9/20/2003 0:00,5723.13
9/21/2003 0:00,5722.65
9/22/2003 0:00,5722.16
9/23/2003 0:00,5721.52
9/24/2003 0:00,5721.05
9/25/2003 0:00,5720.55
9/26/2003 0:00,5720.04
9/27/2003 0:00,5719.54
9/28/2003 0:00,5719.03
9/29/2003 0:00,5718.52
9/30/2003 0:00,5717.98
10/1/2003 0:00,5717.41
10/2/2003 0:00,5716.84
10/3/2003 0:00,5716.29
10/4/2003 0:00,5715.72
10/5/2003 0:00,5715.12
10/6/2003 0:00,5714.51
10/7/2003 0:00,5713.92
10/8/2003 0:00,5713.3
10/9/2003 0:00,5712.71
10/10/2003 0:00,5712.02
10/11/2003 0:00,5711.39
10/12/2003 0:00,5710.73
10/13/2003 0:00,5710.07
10/14/2003 0:00,5709.41
10/15/2003 0:00,5708.73
10/16/2003 0:00,5708.21
10/17/2003 0:00,5707.7
10/18/2003 0:00,5707.17
10/19/2003 0:00,5706.63
10/20/2003 0:00,5706.1
10/21/2003 0:00,5705.54
10/22/2003 0:00,5705.14
10/23/2003 0:00,5704.86
10/24/2003 0:00,5704.72
10/25/2003 0:00,5704.73
10/26/2003 0:00,5704.73
10/27/2003 0:00,5704.73
10/28/2003 0:00,5704.71
10/29/2003 0:00,5704.72
10/30/2003 0:00,5704.71
10/31/2003 0:00,5704.71
11/1/2003 0:00,5704.78
11/2/2003 0:00,5704.79
11/3/2003 0:00,5704.81
11/4/2003 0:00,5704.82
11/5/2003 0:00,5704.82
11/6/2003 0:00,5704.71
11/7/2003 0:00,5704.55
11/8/2003 0:00,5704.4
11/9/2003 0:00,5704.27
11/10/2003 0:00,5704.18
11/11/2003 0:00,5704.18
11/12/2003 0:00,5703.89
11/13/2003 0:00,5703.74
11/14/2003 0:00,5703.65
11/15/2003 0:00,5703.62
11/16/2003 0:00,5703.56
11/17/2003 0:00,5703.51
11/18/2003 0:00,5703.45
11/19/2003 0:00,5703.39
11/20/2003 0:00,5703.39
11/21/2003 0:00,5703.4
11/22/2003 0:00,5703.41
11/23/2003 0:00,5703.4
11/24/2003 0:00,5703.41
11/25/2003 0:00,5703.42
11/26/2003 0:00,5703.42
11/27/2003 0:00,5703.42
11/28/2003 0:00,5703.44
11/29/2003 0:00,5703.45
11/30/2003 0:00,5703.46
12/1/2003 0:00,5703.49
12/2/2003 0:00,5703.54
12/3/2003 0:00,5703.57
12/4/2003 0:00,5703.6
12/5/2003 0:00,5703.62
12/6/2003 0:00,5703.74
12/7/2003 0:00,5704.57
12/8/2003 0:00,5704.9
12/9/2003 0:00,5704.55
12/10/2003 0:00,5704.22
12/11/2003 0:00,5703.81
12/12/2003 0:00,5703.58
12/13/2003 0:00,5703.59
12/15/2003 0:00,5703.71
12/16/2003 0:00,5703.73
12/17/2003 0:00,5703.74
12/18/2003 0:00,5703.73
12/19/2003 0:00,5703.73
12/20/2003 0:00,5703.74
12/21/2003 0:00,5703.79
12/22/2003 0:00,5703.84
12/23/2003 0:00,5703.86
12/24/2003 0:00,5703.92
12/25/2003 0:00,5704.19
12/26/2003 0:00,5704.29
12/27/2003 0:00,5704.32
12/28/2003 0:00,5704.34
12/29/2003 0:00,5704.4
12/30/2003 0:00,5704.31
12/31/2003 0:00,5704.11
1/1/2004 0:00,5704.11
1/2/2004 0:00,5703.83
1/3/2004 0:00,5703.72
1/4/2004 0:00,5703.64
1/5/2004 0:00,5703.59
1/6/2004 0:00,5703.53
1/7/2004 0:00,5703.46
1/8/2004 0:00,5703.4
1/9/2004 0:00,5703.33
1/10/2004 0:00,5703.29
1/11/2004 0:00,5703.27
1/12/2004 0:00,5703.21
1/13/2004 0:00,5703.21
1/14/2004 0:00,5703.22
1/15/2004 0:00,5703.24
1/16/2004 0:00,5703.24
1/17/2004 0:00,5703.25
1/18/2004 0:00,5703.26
1/19/2004 0:00,5703.26
1/20/2004 0:00,5703.3
1/21/2004 0:00,5703.3
1/22/2004 0:00,5703.28
1/23/2004 0:00,5703.26
1/24/2004 0:00,5703.26
1/25/2004 0:00,5703.26
1/26/2004 0:00,5703.22
1/27/2004 0:00,5703.22
1/28/2004 0:00,5703.25
1/29/2004 0:00,5703.25
1/30/2004 0:00,5703.22
1/31/2004 0:00,5703.22
2/1/2004 0:00,5703.21
2/2/2004 0:00,5703.2
2/3/2004 0:00,5703.24
2/4/2004 0:00,5703.23
2/5/2004 0:00,5703.22
2/6/2004 0:00,5703.22
2/7/2004 0:00,5703.25
2/8/2004 0:00,5703.23
2/9/2004 0:00,5703.25
2/10/2004 0:00,5703.23
2/11/2004 0:00,5703.23
2/12/2004 0:00,5703.22
2/13/2004 0:00,5703.21
2/14/2004 0:00,5703.24
2/15/2004 0:00,5703.24
2/16/2004 0:00,5703.26
2/17/2004 0:00,5703.57
2/18/2004 0:00,5704.36
2/19/2004 0:00,5704.78
2/20/2004 0:00,5704.7
2/21/2004 0:00,5704.56
2/22/2004 0:00,5704.39
2/23/2004 0:00,5704.18
2/24/2004 0:00,5703.94
2/25/2004 0:00,5703.7
2/26/2004 0:00,5703.67
2/27/2004 0:00,5703.52
2/28/2004 0:00,5703.59
2/29/2004 0:00,5703.64
3/1/2004 0:00,5703.64
3/2/2004 0:00,5703.65
3/3/2004 0:00,5703.61
3/4/2004 0:00,5703.57
3/5/2004 0:00,5703.51
3/6/2004 0:00,5703.47
3/7/2004 0:00,5703.46
3/8/2004 0:00,5703.51
3/9/2004 0:00,5703.64
3/10/2004 0:00,5703.88
3/11/2004 0:00,5703.88
3/12/2004 0:00,5703.89
3/13/2004 0:00,5703.93
3/14/2004 0:00,5704.04
3/15/2004 0:00,5704.26
3/16/2004 0:00,5704.38
3/17/2004 0:00,5704.29
3/18/2004 0:00,5704.2
3/19/2004 0:00,5704.31
3/20/2004 0:00,5704.58
3/21/2004 0:00,5704.89
3/22/2004 0:00,5705.4
3/23/2004 0:00,5705.59
3/24/2004 0:00,5705.3
3/25/2004 0:00,5704.77
3/26/2004 0:00,5703.98
3/27/2004 0:00,5703.34
3/28/2004 0:00,5702.62
3/29/2004 0:00,5701.91
3/30/2004 0:00,5701.98
3/31/2004 0:00,5702.19
4/1/2004 0:00,5702.42
4/2/2004 0:00,5702.45
4/3/2004 0:00,5702.43
4/4/2004 0:00,5702.56
4/5/2004 0:00,5702.93
4/6/2004 0:00,5703.41
4/7/2004 0:00,5703.71
4/8/2004 0:00,5704.02
4/9/2004 0:00,5704.37
4/10/2004 0:00,5704.84
4/11/2004 0:00,5705.24
4/12/2004 0:00,5705.62
4/13/2004 0:00,5706.05
4/14/2004 0:00,5706.39
4/15/2004 0:00,5706.55
4/16/2004 0:00,5706.84
4/17/2004 0:00,5707.1
4/18/2004 0:00,5707.3
4/19/2004 0:00,5707.43
4/20/2004 0:00,5707.54
4/21/2004 0:00,5707.7
4/22/2004 0:00,5707.71
4/23/2004 0:00,5707.66
4/24/2004 0:00,5707.61
4/25/2004 0:00,5707.66
4/26/2004 0:00,5707.83
4/27/2004 0:00,5708.15
4/28/2004 0:00,5708.69
4/29/2004 0:00,5708.69
4/30/2004 0:00,5709.48
5/1/2004 0:00,5709.76
5/2/2004 0:00,5710.15
5/3/2004 0:00,5710.66
5/4/2004 0:00,5711.28
5/5/2004 0:00,5711.98
5/6/2004 0:00,5712.63
5/7/2004 0:00,5713.14
5/8/2004 0:00,5713.53
5/9/2004 0:00,5713.9
5/10/2004 0:00,5714.2
5/11/2004 0:00,5714.45
5/12/2004 0:00,5714.56
5/13/2004 0:00,5714.59
5/14/2004 0:00,5714.63
5/15/2004 0:00,5714.82
5/16/2004 0:00,5715.21
5/17/2004 0:00,5715.61
5/18/2004 0:00,5715.98
5/19/2004 0:00,5716.29
5/20/2004 0:00,5716.57
5/21/2004 0:00,5716.74
5/22/2004 0:00,5716.98
5/23/2004 0:00,5717.25
5/24/2004 0:00,5717.5
5/25/2004 0:00,5717.79
5/26/2004 0:00,5718.18
5/27/2004 0:00,5718.61
5/28/2004 0:00,5719.26
5/29/2004 0:00,5720.1
5/30/2004 0:00,5720.62
5/31/2004 0:00,5721.08
6/1/2004 0:00,5721.45
6/2/2004 0:00,5721.54
6/3/2004 0:00,5721.55
6/4/2004 0:00,5721.74
6/5/2004 0:00,5721.88
6/6/2004 0:00,5722
6/7/2004 0:00,5722.17
6/15/2004 0:00,5722.28
6/16/2004 0:00,5722.29
6/17/2004 0:00,5722.29
6/18/2004 0:00,5722.28
6/19/2004 0:00,5722.26
6/20/2004 0:00,5722.23
6/21/2004 0:00,5722.18
6/22/2004 0:00,5722.12
6/23/2004 0:00,5722.04
6/24/2004 0:00,5721.96
6/25/2004 0:00,5721.87
6/26/2004 0:00,5721.82
6/27/2004 0:00,5721.78
6/28/2004 0:00,5721.73
6/29/2004 0:00,5721.68
6/30/2004 0:00,5721.62
7/1/2004 0:00,5721.56
7/2/2004 0:00,5721.5
7/3/2004 0:00,5721.44
7/4/2004 0:00,5721.38
7/5/2004 0:00,5721.28
7/6/2004 0:00,5721.2
7/7/2004 0:00,5721.1
7/8/2004 0:00,5720.98
7/9/2004 0:00,5720.86
7/10/2004 0:00,5720.72
7/11/2004 0:00,5720.59
7/12/2004 0:00,5720.45
7/13/2004 0:00,5720.3
7/14/2004 0:00,5720.14
7/15/2004 0:00,5719.98
7/16/2004 0:00,5719.82
7/17/2004 0:00,5719.67
7/18/2004 0:00,5719.5
7/19/2004 0:00,5719.33
7/20/2004 0:00,5719.16
7/21/2004 0:00,5718.98
7/22/2004 0:00,5718.82
7/23/2004 0:00,5718.64
7/24/2004 0:00,5718.46
7/25/2004 0:00,5718.27
7/26/2004 0:00,5718.09
7/27/2004 0:00,5717.88
7/28/2004 0:00,5717.61
7/29/2004 0:00,5717.32
7/30/2004 0:00,5717.03
7/31/2004 0:00,5716.68
8/1/2004 0:00,5716.32
8/2/2004 0:00,5715.97
8/3/2004 0:00,5715.6
8/4/2004 0:00,5715.23
8/5/2004 0:00,5714.86
8/6/2004 0:00,5714.49
8/7/2004 0:00,5714.11
8/8/2004 0:00,5713.74
8/9/2004 0:00,5713.36
8/10/2004 0:00,5712.97
8/11/2004 0:00,5712.6
8/12/2004 0:00,5712.2
8/13/2004 0:00,5711.82
8/14/2004 0:00,5711.42
8/15/2004 0:00,5711.04
8/16/2004 0:00,5710.66
8/17/2004 0:00,5710.25
8/18/2004 0:00,5709.85
8/19/2004 0:00,5709.44
8/20/2004 0:00,5709.03
8/21/2004 0:00,5708.62
8/22/2004 0:00,5708.2
8/23/2004 0:00,5707.77
8/24/2004 0:00,5707.19
8/25/2004 0:00,5706.56
8/26/2004 0:00,5705.91
8/27/2004 0:00,5705.27
8/28/2004 0:00,5704.57
8/29/2004 0:00,5703.89
8/30/2004 0:00,5703.16
8/31/2004 0:00,5702.43
9/1/2004 0:00,5701.67
9/2/2004 0:00,5700.88
9/3/2004 0:00,5700.08
9/4/2004 0:00,5699.27
9/5/2004 0:00,5698.46
9/6/2004 0:00,5697.64
9/7/2004 0:00,5696.81
9/8/2004 0:00,5695.93
9/9/2004 0:00,5695.04
9/10/2004 0:00,5694.14
9/11/2004 0:00,5693.22
9/12/2004 0:00,5692.3
9/13/2004 0:00,5691.37
9/14/2004 0:00,5690.42
9/15/2004 0:00,5689.48
9/16/2004 0:00,5688.53
9/17/2004 0:00,5687.89
9/18/2004 0:00,5687.38
9/19/2004 0:00,5686.88
9/20/2004 0:00,5686.39
9/21/2004 0:00,5686.17
9/22/2004 0:00,5686.16
9/23/2004 0:00,5686.13
9/24/2004 0:00,5686.1
9/25/2004 0:00,5686.08
9/26/2004 0:00,5686.04
9/27/2004 0:00,5686
9/28/2004 0:00,5685.96
9/29/2004 0:00,5685.94
9/30/2004 0:00,5685.9
10/1/2004 0:00,5685.88
10/2/2004 0:00,5685.86
10/3/2004 0:00,5685.83
10/4/2004 0:00,5685.82
10/5/2004 0:00,5685.79
10/6/2004 0:00,5685.77
10/7/2004 0:00,5685.75
10/8/2004 0:00,5685.73
10/9/2004 0:00,5685.69
10/10/2004 0:00,5685.67
10/11/2004 0:00,5685.64
10/12/2004 0:00,5685.6
10/13/2004 0:00,5685.59
10/14/2004 0:00,5685.58
10/15/2004 0:00,5685.59
10/16/2004 0:00,5685.58
10/17/2004 0:00,5685.6
10/18/2004 0:00,5685.8
10/19/2004 0:00,5685.92
10/20/2004 0:00,5686.3
10/21/2004 0:00,5686.24
10/22/2004 0:00,5685.97
10/23/2004 0:00,5685.89
10/24/2004 0:00,5685.91
10/25/2004 0:00,5685.92
10/26/2004 0:00,5685.94
10/27/2004 0:00,5685.94
10/28/2004 0:00,5685.91
10/29/2004 0:00,5685.86
10/30/2004 0:00,5685.83
10/31/2004 0:00,5685.79
11/1/2004 0:00,5685.74
11/2/2004 0:00,5685.69
11/3/2004 0:00,5685.77
11/4/2004 0:00,5685.93
11/5/2004 0:00,5686.01
11/6/2004 0:00,5686.12
11/7/2004 0:00,5686.21
11/8/2004 0:00,5686.33
11/9/2004 0:00,5686.31
11/10/2004 0:00,5686.31
11/11/2004 0:00,5686.32
11/12/2004 0:00,5686.32
11/13/2004 0:00,5686.21
11/14/2004 0:00,5686.05
11/15/2004 0:00,5685.9
11/16/2004 0:00,5685.72
11/17/2004 0:00,5685.67
11/18/2004 0:00,5685.63
11/19/2004 0:00,5685.6
11/20/2004 0:00,5685.56
11/21/2004 0:00,5685.48
11/22/2004 0:00,5685.39
11/23/2004 0:00,5685.42
11/24/2004 0:00,5685.49
11/25/2004 0:00,5685.56
11/26/2004 0:00,5685.65
11/27/2004 0:00,5685.79
11/28/2004 0:00,5685.85
11/29/2004 0:00,5685.93
11/30/2004 0:00,5685.99
12/1/2004 0:00,5685.95
12/2/2004 0:00,5685.91
12/3/2004 0:00,5685.84
12/4/2004 0:00,5685.77
12/5/2004 0:00,5685.72
12/6/2004 0:00,5685.67
12/7/2004 0:00,5685.67
12/8/2004 0:00,5685.7
12/9/2004 0:00,5685.8
12/10/2004 0:00,5686.02
12/11/2004 0:00,5686.19
12/12/2004 0:00,5686.24
12/13/2004 0:00,5686.28
12/14/2004 0:00,5686.21
12/15/2004 0:00,5686.07
12/16/2004 0:00,5685.92
12/17/2004 0:00,5685.73
12/18/2004 0:00,5685.59
12/19/2004 0:00,5685.49
12/20/2004 0:00,5685.37
12/21/2004 0:00,5685.26
12/22/2004 0:00,5685.26
12/23/2004 0:00,5685.28
12/24/2004 0:00,5685.3
12/25/2004 0:00,5685.32
12/26/2004 0:00,5685.36
12/27/2004 0:00,5685.38
12/28/2004 0:00,5685.43
12/29/2004 0:00,5685.46
12/30/2004 0:00,5685.56
12/31/2004 0:00,5685.66
1/1/2005 0:00,5685.69
1/2/2005 0:00,5685.77
1/3/2005 0:00,5685.84
1/4/2005 0:00,5685.94
1/5/2005 0:00,5686.03
1/6/2005 0:00,5686.11
1/7/2005 0:00,5686.17
1/8/2005 0:00,5686.34
1/9/2005 0:00,5686.41
1/10/2005 0:00,5686.44
1/11/2005 0:00,5686.54
1/12/2005 0:00,5686.62
1/13/2005 0:00,5686.5
1/14/2005 0:00,5686.32
1/15/2005 0:00,5686.17
1/16/2005 0:00,5686
1/17/2005 0:00,5685.82
1/18/2005 0:00,5685.63
1/19/2005 0:00,5685.46
1/20/2005 0:00,5685.46
1/21/2005 0:00,5685.49
1/22/2005 0:00,5685.53
1/23/2005 0:00,5685.58
1/24/2005 0:00,5685.63
1/25/2005 0:00,5685.74
1/26/2005 0:00,5685.85
1/27/2005 0:00,5685.99
1/28/2005 0:00,5686.01
1/29/2005 0:00,5685.92
1/30/2005 0:00,5685.82
1/31/2005 0:00,5685.74
2/1/2005 0:00,5685.68
2/2/2005 0:00,5685.57
2/3/2005 0:00,5685.46
2/4/2005 0:00,5685.45
2/5/2005 0:00,5685.51
2/6/2005 0:00,5685.55
2/7/2005 0:00,5685.6
2/8/2005 0:00,5685.62
2/9/2005 0:00,5685.63
2/10/2005 0:00,5685.66
2/11/2005 0:00,5685.67
2/12/2005 0:00,5685.71
2/13/2005 0:00,5685.74
2/14/2005 0:00,5685.81
2/15/2005 0:00,5685.91
2/16/2005 0:00,5685.99
2/17/2005 0:00,5686.05
2/18/2005 0:00,5686.1
2/19/2005 0:00,5686.13
2/20/2005 0:00,5686.19
2/21/2005 0:00,5686.25
2/22/2005 0:00,5686.32
2/23/2005 0:00,5686.37
2/24/2005 0:00,5686.42
2/25/2005 0:00,5686.33
2/26/2005 0:00,5686.2
2/27/2005 0:00,5686.08
2/28/2005 0:00,5685.98
3/1/2005 0:00,5685.87
3/2/2005 0:00,5685.78
